Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Avonite,Shark Skin,F1-7556,Natural,4214,147,89,255,255,255,3,0,Primary
Avonite,Sherwood Green,G3-1650,Clear,4000,121,50,253,253,252,1,0,Primary
Avonite,Signal,F1-7826,Lava,4521,139,100,87,86,77,4.5,1,Primary
Avonite,Silver Comet,K3-8585,Misty,4220,145,84,231,234,224,2.5,0,Primary
Avonite,Sirocco,K3-8600,Clear,4000,121,50,253,253,252,1,0,Primary
Avonite,Sky Glass,K3-8465,Clear,4000,121,50,253,253,252,1,0,Primary
Avonite,Smoke,F1-8280,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Avonite,Snowstorm,K1-6300,Marble,4106,141,88,246,246,244,3.5,0,Primary
Avonite,Spanish Moss,,,Call,,,,,,,0,
Avonite,Spianato,F1-8844,Mesa,4604,142,93,39,33,29,4,1,Alternate
Avonite,Star Shine,F1-7820,Midnight,4532,143,100,0,0,0,4,1,Alternate
Avonite,Stormy Gray,F1-9010,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Avonite,Sugar Cane,F1-8274,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Avonite,Summer,,,Call,,,,,,,0,
Avonite,Super White,F1-8026,Winter,4101,171,90,253,253,252,3,0,Primary
Avonite,Tango,F1-7552,Mandarin,4619,0,0,0,0,0,0,1,Primary
Avonite,Teal Steel,K3-8341,Clear,4000,121,50,253,253,252,1,0,Primary
Avonite,Terrene,,,Call,,,,,,,0,
Avonite,Thunder Bay,F1-7720,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Avonite,Tuscan Gold,,,Call,,,,,,,0,
Avonite,Tusk,K3-8340,Clear,4000,121,50,253,253,252,1,0,Primary
Avonite,Urban Snow,F1-7719,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Avonite,Vino,F1-8260,Vino,4910,0,0,0,0,0,0,1,Primary
Avonite,Vision in Blue,F1-8298,Misty,4220,145,84,231,234,224,2.5,0,Primary
Avonite,Vision in Mint,F1-8296,Misty,4220,145,84,231,234,224,2.5,0,Primary
Avonite,Vision in White,F1-8294,Misty,4220,145,84,231,234,224,2.5,0,Primary
Avonite,Wasabi Shadow,K3-8315,Midnight,4532,143,100,0,0,0,4,1,Primary
Avonite,White,F1-8026,Winter,4101,171,90,253,253,252,3,0,Primary
Avonite,White Gold,K1-6605,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Avonite,White Sands,K1-6636,Misty,4220,145,84,231,234,224,2.5,0,Primary
Avonite,Willow,K3-7800,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Basix,Acadia,691,Marble,4106,141,88,246,246,244,3.5,0,Primary
Basix,Autumn,203,Natural,4214,147,89,255,255,255,3,0,Primary
Basix,Aztec,565,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Basix,Bayshore,665,Fog,4200,133,88,250,250,248,2.5,0,Primary
Basix,Bright White,518,Chalk,4100,119,100,253,253,252,4,0,Primary
Basix,Calm,518,Winter,4101,171,90,253,253,252,3,0,Primary
Basix,Calypso,397,Marble,4106,141,88,246,246,244,3.5,0,Primary
Basix,Castle Path,575,Khaki,4236,137,98,164,145,104,4,0,Primary
Basix,Catalina,210,Natural,4214,147,89,255,255,255,3,0,Primary
Basix,Constellation,4211,Midnight,4532,143,100,0,0,0,4,1,Primary
Basix,Dakota,146,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Basix,Glacier Lake,579,Marble,4106,141,88,246,246,244,3.5,0,Primary
Basix,Harmony,710,Fog,4200,133,88,250,250,248,2.5,0,Primary
Basix,Homestead,4790,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Basix,Ivory,410,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Basix,Laurel Bay,730,Natural,4214,147,89,255,255,255,3,0,Primary
Basix,Legacy,4800,Khaki,4236,137,98,164,145,104,4,0,Alternate
Basix,Maple Lane,585,Latte,4312,138,100,165,144,113,4,0,Primary
Basix,Mesa,4789,Dune,4310,128,100,199,173,139,3.5,0,Primary
Basix,Navajo,290,Pudding,4606,154,88,45,39,18,3,1,Primary
Basix,Speckle,707,Marble,4106,141,88,246,246,244,3.5,0,Primary
Basix,Summit,819,Natural,4214,147,89,255,255,255,3,0,Primary
Basix,Tahiti,435,Pudding,4606,154,88,45,39,18,3,1,Primary
Basix,Warmth,101,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Basix,Wild Oats,555,Latte,4312,138,100,165,144,113,4,0,Alternate
Basix,Windsor,586,Natural,4214,147,89,255,255,255,3,0,Primary
Basix Quartz,Alabaster,8028,Winter,4101,171,90,253,253,252,3,0,Primary
Basix Quartz,Apache,2120,Misty,4220,145,84,231,234,224,2.5,0,Primary
Basix Quartz,Cobblestone,5045,Latte,4312,138,100,165,144,113,4,0,Primary
Basix Quartz,Dream Catcher,2001,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Basix Quartz,Greystone,1014,Pudding,4606,154,88,45,39,18,3,1,Alternate
Basix Quartz,Latte,1007,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Basix Quartz,Mink,1020,Pudding,4606,154,88,45,39,18,3,1,Primary
Basix Quartz,Mystic,1111,Fog,4200,133,88,250,250,248,2.5,0,Primary
Basix Quartz,Opulence,5046,Mocha,4322,146,95,95,68,53,4,1,Primary
Basix Quartz,Ore,5034,Latte,4312,138,100,165,144,113,4,0,Primary
Basix Quartz,Pristine,1000,Marble,4106,141,88,246,246,244,3.5,0,Primary
Basix Quartz,Sand Dollar,1011,Marble,4106,141,88,246,246,244,3.5,0,Primary
Basix Quartz,Twilight,2100,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Caesarstone,Absolute Noir,6100,Midnight,4532,143,100,0,0,0,4,1,Alternate
Caesarstone,Amazon Green,,,Call,,,,,,,0,
Caesarstone,Apple Martini,2710,Lime,4632,0,0,0,0,0,0,1,Primary
Caesarstone,Atlantic Salt,6270,Fog,4200,133,88,250,250,248,2.5,0,Primary
Caesarstone,Baja,3200,Beach,4230,112,100,208,186,148,3,0,Primary
Caesarstone,Basalt Black,6185,Midnight,4532,143,100,0,0,0,4,1,Primary
Caesarstone,Bedrock,6370,Mocha,4322,146,95,95,68,53,4,1,Primary
Caesarstone,Belgian Moon,4100,Midnight,4532,143,100,0,0,0,4,1,Primary
Caesarstone,Black Rocks,4170,Shale,4525,159,95,32,32,20,4.5,1,Primary
Caesarstone,Blizzard,2141,Glacier,4111,134,90,253,253,252,3,0,Primary
Caesarstone,Blue Ridge,,,Call,,,,,,,0,
Caesarstone,Buttermilk,4220,Flax,4627,0,0,0,0,0,0,1,Primary
Caesarstone,Carbone,7150,Shale,4525,159,95,32,32,20,4.5,1,Primary
Caesarstone,Carmel,9350,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Caesarstone,Cement,,,Call,,,,,,,0,
Caesarstone,Champagne Limestone,2400,Earth,4628,0,0,0,0,0,0,1,Primary
Caesarstone,Charcoal,,,Call,,,,,,,0,
Caesarstone,Chocolate Truffle,6350,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Caesarstone,Cinder,2020,Cream,4232,127,100,211,201,177,4,0,Primary
Caesarstone,Concrete,2003,Lava,4521,139,100,87,86,77,4.5,1,Primary
Caesarstone,Copper Abyss,,,Call,,,,,,,0,
Caesarstone,Copper Canyon,9480,Auburn,4330,111,100,71,58,57,5,1,Primary
Caesarstone,Crème Limestone,,,Call,,,,,,,0,
Caesarstone,Dakota Bluffs,,,Call,,,,,,,0,
Caesarstone,Dalmatian,,,Call,,,,,,,0,
Caesarstone,Deep Ocean,4550,Shale,4525,159,95,32,32,20,4.5,1,Primary
Caesarstone,Desert Limestone,2200,Flax,4627,0,0,0,0,0,0,1,Primary
Caesarstone,Dreamy Marfil,5220,,Call,,,,,,,0,
Caesarstone,Dusty Stones,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Caesarstone,Ebony Reflections,,,Call,,,,,,,0,
Caesarstone,Eggshell,3141,Glacier,4111,134,90,253,253,252,3,0,Primary
Caesarstone,Emperadoro,5380,,Call,,,,,,,0,
Caesarstone,Espresso,3380,Chocolate,4324,120,100,52,33,0,3,1,Primary
Caesarstone,Fair Lady,,,Call,,,,,,,0,
Caesarstone,Forest Green,,,Call,,,,,,,0,Alternate
Caesarstone,Free Spirit,,,Call,,,,,,,0,
Caesarstone,Frosty Carrina,5141,,Call,,,,,,,0,
Caesarstone,Ginger,4330,,Call,,,,,,,0,
Caesarstone,Glacier,,,Call,,,,,,,0,
Caesarstone,Gold Abyss,6120,Midnight,4532,143,100,0,0,0,4,1,Primary
Caesarstone,Haze,2030,Stone,4222,164,85,214,204,186,3,0,Primary
Caesarstone,Ice Snow,,,Call,,,,,,,0,
Caesarstone,Ivory,,,Call,,,,,,,0,
Caesarstone,Ivory Shimmer,,,Call,,,,,,,0,
Caesarstone,Jerusalem Sand,4250,Manilla,4231,140,100,232,215,175,0,0,Primary
Caesarstone,Jet Black,3100,,Call,,,,,,,0,
Caesarstone,Lagos Blue,4350,Mesa,4604,142,93,39,33,29,4,1,Primary
Caesarstone,Late Autumn,6380,Chocolate,4324,120,100,52,33,0,3,1,Primary
Caesarstone,Linen,2230,Cream,4232,127,100,211,201,177,4,0,Primary
Caesarstone,London Gray,5000,,Call,,,,,,,0,
Caesarstone,Maharaja,,,Call,,,,,,,0,
Caesarstone,Mangrove,,,Call,,,,,,,0,
Caesarstone,Marrone,7250,Mesa,4604,142,93,39,33,29,4,1,Primary
Caesarstone,Metallic Black,7185,Midnight,4532,143,100,0,0,0,4,1,Primary
Caesarstone,Metallic Brown,,,Call,,,,,,,0,
Caesarstone,Misty Carrera,4141,Fog,4200,133,88,250,250,248,2.5,0,Primary
Caesarstone,Mocha,2370,Sonora,4317,163,100,172,157,135,0,0,Primary
Caesarstone,Mojave Sunset,,,Call,,,,,,,0,
Caesarstone,Night Shadow,,,Call,,,,,,,0,
Caesarstone,Nougat,6600,Glacier,4111,134,90,253,253,252,3,0,Primary
Caesarstone,Ocean Foam,6141,,Call,,,,,,,0,
Caesarstone,Ocean Palace,,,Call,,,,,,,0,
Caesarstone,Organic White,4600,Glacier,4111,134,90,253,253,252,3,0,Primary
Caesarstone,Oyster,9601,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Caesarstone,Pebble,4030,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Caesarstone,Peppercorn,,,Call,,,,,,,0,
Caesarstone,Piatra Gray,5003,,Call,,,,,,,0,
Caesarstone,Pure White,1141,Winter,4101,171,90,253,253,252,3,0,Primary
Caesarstone,Quartz Reflections,7141,Fog,4200,133,88,250,250,248,2.5,0,Primary
Caesarstone,Queen Of Hearts,,,Call,,,,,,,0,
Caesarstone,Queen Of Sheba,,,Call,,,,,,,0,
Caesarstone,Raven,4120,Shale,4525,159,95,32,32,20,4.5,1,Primary
Caesarstone,Red Shimmer,3452,,Call,,,,,,,0,
Caesarstone,Rosemary,2740,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Caesarstone,Ruby Reflections,7450,Ruby,4629,0,0,0,0,0,0,1,Primary
Caesarstone,Sage,,,Call,,,,,,,0,
Caesarstone,Salmon,,,Call,,,,,,,0,Alternate
Caesarstone,Sandy Beach,,,Call,,,,,,,0,
Caesarstone,Savannah,9205,Beach,4230,112,100,208,186,148,3,0,Primary
Caesarstone,Shitake,4230,Dune,4310,128,100,199,173,139,3.5,0,Alternate
Caesarstone,Sierra,9255,Manilla,4231,140,100,232,215,175,0,0,Primary
Caesarstone,Silver Spell,,,Call,,,,,,,0,
Caesarstone,Smokey Ash,6140,Clear,4000,121,50,253,253,252,1,0,Primary
Caesarstone,Smokey Ash,6140,Shale,4525,159,95,32,32,20,4.5,1,Primary
Caesarstone,Spring Blossom,7200,Marble,4106,141,88,246,246,244,3.5,0,Primary
Caesarstone,Starry Night,7080,Shale,4525,159,95,32,32,20,4.5,1,Primary
Caesarstone,Swan Lake,,,Call,,,,,,,0,
Caesarstone,Urban,,,Call,,,,,,,0,
Caesarstone,Verde,,,Call,,,,,,,0,
Caesarstone,White Shimmer,,,Call,,,,,,,0,
Caesarstone,White Ash,9260,Beige,4228,113,100,211,189,151,3,0,Primary
Caesarstone,White Sands,,,Call,,,,,,,0,
Caesarstone,Wild Rice,4360,Mesa,4604,142,93,39,33,29,4,1,Primary
Caesarstone,Wild Rocks,6250,Lava,4521,139,100,87,86,77,4.5,1,Primary
Cambria,Aberdeen,,,Call,,,,,,,0,
Cambria,Aragon,,Beach,4230,112,100,208,186,148,3,0,Primary
Cambria,Armitage,,,Call,,,,,,,0,
Cambria,Ashford,,Mocha,4322,146,95,95,68,53,4,1,Primary
Cambria,Bala Blue,,Cobalt,4607,0,0,0,0,0,0,1,Primary
Cambria,Bala Blue,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Cambria,Bellingham,,,Call,,,,,,,0,
Cambria,Berkeley,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Cambria,Blackwood,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Cambria,Bradford,,Lava,4521,139,100,87,86,77,4.5,1,Primary
Cambria,Bradshaw,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Cambria,Braemar,,,Call,,,,,,,0,
Cambria,Brecon Brown,,Caramel,4234,118,97,168,138,93,3.5,0,Alternate
Cambria,Brentwood,,Pewter,4518,152,90,146,136,119,3.5,0,Alternate
Cambria,Bristol Blue,,Lava,4521,139,100,87,86,77,4.5,1,Alternate
Cambria,Brownhill,,,Call,,,,,,,0,
Cambria,Buckingham,,,Call,,,,,,,0,
Cambria,Burnbury,,Auburn,4330,111,100,71,58,57,5,1,Primary
Cambria,Burton Brown,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Cambria,Caerphilly Green,,Midnight,4532,143,100,0,0,0,4,1,Primary
Cambria,Cambrian Black,,Midnight,4532,143,100,0,0,0,4,1,Primary
Cambria,Cambrian Gold,,Beach,4230,112,100,208,186,148,3,0,Primary
Cambria,Canterbury,,Caramel,4234,118,97,168,138,93,3.5,0,Alternate
Cambria,Cardiff Cream,,,Call,,,,,,,0,
Cambria,Carlisle Grey,,Cream,4232,127,100,211,201,177,4,0,Primary
Cambria,Carmarthen Brown,,Auburn,4330,111,100,71,58,57,5,1,Primary
Cambria,Castell,,Slate,4512,160,99,154,140,125,2.5,0,Primary
Cambria,Charston,,Midnight,4532,143,100,0,0,0,4,1,Primary
Cambria,Chatham,,Mocha,4322,146,95,95,68,53,4,1,Primary
Cambria,Cherrybrook,,Mocha,4322,146,95,95,68,53,4,1,Primary
Cambria,Clyde,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Cambria,Collybrook,,Mesa,4604,142,93,39,33,29,4,1,Primary
Cambria,Coswell Cream,,Flax,4627,0,0,0,0,0,0,1,Primary
Cambria,Cranbrook,,Fawn,4316,131,100,148,125,96,3,0,Primary
Cambria,Cuddington,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Cambria,Darlington,,,Call,,,,,,,0,
Cambria,Devon,,Mesa,4604,142,93,39,33,29,4,1,Primary
Cambria,Dovedale,,Glacier,4111,134,90,253,253,252,3,0,Primary
Cambria,Dover,,Dune,4310,128,100,199,173,139,3.5,0,Alternate
Cambria,Durham,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Cambria,Edinburough,,Midnight,4532,143,100,0,0,0,4,1,Primary
Cambria,Ferndale,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Cambria,Fieldstone,,Lava,4521,139,100,87,86,77,4.5,1,Primary
Cambria,Flint Black,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Cambria,Greystone,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Cambria,Halstead,,Mesa,4604,142,93,39,33,29,4,1,Primary
Cambria,Hamilton,,,Call,,,,,,,0,
Cambria,Hazelford,,Cocoa,4323,124,100,45,26,15,0,1,Primary
Cambria,Henley,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Cambria,Hollinsbrook,,,Call,,,,,,,0,
Cambria,Hyde Park,,Khaki,4236,137,98,164,145,104,4,0,Primary
Cambria,Kensington,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Cambria,Kingston,,Mesa,4604,142,93,39,33,29,4,1,Primary
Cambria,Lancaster,,Cream,4232,127,100,211,201,177,4,0,Primary
Cambria,Laneshaw,,,Call,,,,,,,0,
Cambria,Lincolnshire,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Cambria,Linwood,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Cambria,Minera,,,Call,,,,,,,0,
Cambria,New Brighton,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Cambria,New Castle,,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Cambria,New Haven,,Sonora,4317,163,100,172,157,135,0,0,Primary
Cambria,New Quay,,,Call,,,,,,,0,
Cambria,Newport,,,Call,,,,,,,0,
Cambria,Nottingham,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Cambria,Oakhampton,,Chocolate,4324,120,100,52,33,0,3,1,Primary
Cambria,Oxford,,Mocha,4322,146,95,95,68,53,4,1,Primary
Cambria,Oxwich Green,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Cambria,Park Gate,,Pudding,4606,154,88,45,39,18,3,1,Alternate
Cambria,Parys,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Cambria,Praa Sands,,,Call,,,,,,,0,
Cambria,Preston,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Cambria,Reading,,Mocha,4322,146,95,95,68,53,4,1,Primary
Cambria,Rosslyn,,,Call,,,,,,,0,
Cambria,Sanford,,Manilla,4231,140,100,232,215,175,0,0,Primary
Cambria,Sharpham,,,Call,,,,,,,0,
Cambria,Sheffield,,Lava,4521,139,100,87,86,77,4.5,1,Primary
Cambria,Shirebrook,,,Call,,,,,,,0,
Cambria,Snowdon,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Cambria,Somerset,,Hazel,4432,135,92,100,61,37,0,1,Alternate
Cambria,Southampton,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Cambria,Stafford Brown,,,Call,,,,,,,0,
Cambria,Sussex,,,Call,,,,,,,0,
Cambria,Sutton,,Beach,4230,112,100,208,186,148,3,0,Primary
Cambria,Talbot Grey,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Cambria,Templeton,,Snow,4108,162,100,243,246,236,0,0,Alternate
Cambria,Tenby Cream,,Beach,4230,112,100,208,186,148,3,0,Primary
Cambria,Torquay,,,Call,,,,,,,0,
Cambria,Victoria,,Beach,4230,112,100,208,186,148,3,0,Primary
Cambria,Waterford,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Cambria,Waverton,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Cambria,Wellington,,,Call,,,,,,,0,
Cambria,Welshpool Black,,Midnight,4532,143,100,0,0,0,4,1,Primary
Cambria,Westminster,,,Call,,,,,,,0,
Cambria,Whitecliff,,Glacier,4111,134,90,253,253,252,3,0,Primary
Cambria,Whitehall,,,Call,,,,,,,0,
Cambria,Whitney,,Marble,4106,141,88,246,246,244,3.5,0,Primary
Cambria,Williston,,Lava,4521,139,100,87,86,77,4.5,1,Primary
Cambria,Wilshire Red,,Midnight,4532,143,100,0,0,0,4,1,Primary
Cambria,Winchester,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Cambria,Windermere,,,Call,,,,,,,0,
Cambria,Windsor,,Fawn,4316,131,100,148,125,96,3,0,Primary
Cambria,Yorkshire,,Flax,4627,0,0,0,0,0,0,1,Primary
Corian,Abalone,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Acadia,,,Call,,,,,,,0,
Corian,Acorn,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Acorn,,Latte,4312,138,100,165,144,113,4,0,Alternate
Corian,Adobe,,Adobe,4608,0,0,0,0,0,0,1,Primary
Corian,Adobe,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Allspice,,Mocha,4322,146,95,95,68,53,4,1,Primary
Corian,Aloe Vera,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Aloe Vera,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Antarctica,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Corian,Antarctica,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Anthracite,,Roast,4332,155,92,53,48,43,4.5,1,Primary
Corian,Anthracite,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Aqua,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Aqualite,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Aqualite,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Corian,Arctic Blueberry,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Arctic Ice,,Satin,4110,158,100,239,242,232,2.5,0,Primary
Corian,Arctic Ice,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Arctic Lime,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Arctic Mint,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Arctic Strawberry,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Arrowroot,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Corian,Arrowroot,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Aruba,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Aruba,,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Corian,Atlantis,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Atlantis,,Cobalt,4607,0,0,0,0,0,0,1,Primary
Corian,Aubergine,,Pudding,4606,154,88,45,39,18,3,1,Primary
Corian,Aubergine,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Corian,Aurora,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Aurora,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Aztec Gold,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Aztec Gold,,Gold,4609,0,0,0,0,0,0,1,Primary
Corian,Azure,,Clear,4000,121,50,253,253,252,1,0,Primary
Corian,Azure,,Ocean,4614,0,0,0,0,0,0,1,Primary
Corian,Azurite,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Basil,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Basil,,Hazel,4432,135,92,100,61,37,0,1,Primary
Corian,Beach,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Beach,,Sand,4216,157,95,255,244,233,2.5,0,Primary
Corian,Beach Glass,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Bedford Marble,,,Call,,,,,,,0,
Corian,Beige Fieldstone,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Beige Fieldstone,,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Corian,Bethany,,Dune,4310,128,100,199,173,139,3.5,0,Primary
Corian,Bisque,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Black Quartz,,Coal,4530,123,72,0,0,0,1.5,1,Primary
Corian,Black Quartz,,Midnight,4532,143,100,0,0,0,4,1,Primary
Corian,Blackberry Ice,,Roast,4332,155,92,53,48,43,4.5,1,Primary
Corian,Blackberry Ice,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Blizzard,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Blizzard,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Blue Crush,,,Call,,,,,,,0,Alternate
Corian,Blue Pebble,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Blue Pebble,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Corian,Blue Ridge,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Blue Spice,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Blue Spice,,Shale,4525,159,95,32,32,20,4.5,1,Primary
Corian,Blueberry Ice,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Bone,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Bone,,Buff,4210,114,86,246,241,208,2.5,0,Primary
Corian,Bronze Patina,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Bronze Patina,,Roast,4332,155,92,53,48,43,4.5,1,Primary
Corian,Bronzite,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Corian,Bronzite,,Pudding,4606,154,88,45,39,18,3,1,Alternate
Corian,Burled Beach,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Burled Beach,,Beach,4230,112,100,208,186,148,3,0,Primary
Corian,Burnt Amber,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Burnt Amber,,Mesa,4604,142,93,39,33,29,4,1,Primary
Corian,Butter Cream,,Snow,4108,162,100,243,246,236,0,0,Primary
Corian,Butter Cream,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Camel,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Camel,,Camel,4610,0,0,0,0,0,0,1,Primary
Corian,Cameo White,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Canvas,,Stone,4222,164,85,214,204,186,3,0,Primary
Corian,Canvas,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Canyon,,Mocha,4322,146,95,95,68,53,4,1,Primary
Corian,Carribean,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Chamois,,Dune,4310,128,100,199,173,139,3.5,0,Alternate
Corian,Champagne,,,Call,,,,,,,0,
Corian,Cilantro,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Cilantro,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Corian,Cinnabar,,Rust,4424,156,91,118,62,31,4,1,Primary
Corian,Cirrus White,,Chalk,4100,119,100,253,253,252,4,0,Primary
Corian,Cirrus White,,Bright,4102,0,0,0,0,0,0,1,Alternate
Corian,Clam Shell,,Stone,4222,164,85,214,204,186,3,0,Primary
Corian,Clam Shell,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Clove,,Rust,4424,156,91,118,62,31,4,1,Primary
Corian,Clove,,Clove,4611,0,0,0,0,0,0,1,Primary
Corian,Cobalt,,Clear,4000,121,50,253,253,252,1,0,Primary
Corian,Cobalt,,Ocean,4614,0,0,0,0,0,0,1,Primary
Corian,Cocoa Brown,,Ice,4218,136,8,231,234,224,1.5,0,Primary
Corian,Cocoa Brown,,Auburn,4330,111,100,71,58,57,5,1,Primary
Corian,Concrete,,Cream,4232,127,100,211,201,177,4,0,Primary
Corian,Copperite,,Clove,4611,0,0,0,0,0,0,1,Primary
Corian,Copperite,,Rust,4424,156,91,118,62,31,4,1,Alternate
Corian,Cottage Lane,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Corian,Cottage Lane,,Stone,4222,164,85,214,204,186,3,0,Primary
Corian,Deep Sea,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Corian,Deep Sea,,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Corian,Delta Sand,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Delta Sand,,Natural,4214,147,89,255,255,255,3,0,Primary
Corian,Desert,,Fawn,4316,131,100,148,125,96,3,0,Primary
Corian,Desert,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Corian,Desert Springs,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Corian,Desert Springs,,Canvas,4112,117,100,234,237,227,3.5,0,Alternate
Corian,Designer White,,Chalk,4100,119,100,253,253,252,4,0,Primary
